0,Q,default/77532.java_main,167,247
47,R,/Users/Chaiyong/Downloads/dataset/selected/2626842.java_copyPhysicalFiles,294,312,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/540720.java_storeCompressedMyPictureInFileSystem,25,41,F
49,R,/Users/Chaiyong/Downloads/dataset/default/65418.java_merge,829,904,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/502157.java_unpack,88,108,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/2288469.java_copyATLibFile,160,198,F

0,Q,selected/1379643.java_getHash,87,105
1,R,/Users/Chaiyong/Downloads/dataset/selected/1379643.java_getHash,87,105,F
2,R,/Users/Chaiyong/Downloads/dataset/selected/106717.java_getHash,114,132,T1
3,R,/Users/Chaiyong/Downloads/dataset/selected/58994.java_getHash,101,117,F
4,R,/Users/Chaiyong/Downloads/dataset/selected/1880695.java_getMD5,67,84,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/2143963.java_encrypt,54,69,F
6,R,/Users/Chaiyong/Downloads/dataset/selected/2110860.java_getMD5Str,42,62,F
7,R,/Users/Chaiyong/Downloads/dataset/selected/908181.java_heshData,8,21,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/965664.java_hash,92,110,F
9,R,/Users/Chaiyong/Downloads/dataset/selected/2073774.java_crypt,16,37,F
10,R,/Users/Chaiyong/Downloads/dataset/selected/1532453.java_encrypt,22,43,F
11,R,/Users/Chaiyong/Downloads/dataset/selected/25279.java_md5,349,365,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/1531812.java_MD5,9,28,F
13,R,/Users/Chaiyong/Downloads/dataset/selected/1402035.java_md5,87,107,F
14,R,/Users/Chaiyong/Downloads/dataset/selected/104778.java_md5,97,117,T3
15,R,/Users/Chaiyong/Downloads/dataset/selected/272353.java_computeHash,16,33,F
16,R,/Users/Chaiyong/Downloads/dataset/selected/1086820.java_md5,86,100,F
17,R,/Users/Chaiyong/Downloads/dataset/selected/1115031.java_getMD5Str,105,123,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/2682069.java_getMD5Str,104,122,F
19,R,/Users/Chaiyong/Downloads/dataset/selected/607641.java_toMd5,22,40,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/460636.java_getMD5Str,25,43,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/2523541.java_getMD5Str,12,30,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/1218421.java_getMD5Str,12,30,F
23,R,/Users/Chaiyong/Downloads/dataset/selected/1998230.java_toPWD,14,32,F
24,R,/Users/Chaiyong/Downloads/dataset/selected/825410.java_md5,166,178,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/1685230.java_generateHash,68,83,T3
26,R,/Users/Chaiyong/Downloads/dataset/selected/990170.java_getPasswordMD5,131,145,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/835371.java_md5Encrypt,27,54,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/1071211.java_encrypt,12,30,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/1751673.java_makeMD5,98,111,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/835371.java_shaEncrypt,61,88,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/2076472.java_encodeMD5,62,79,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/1703524.java_plainStringToMD5,22,38,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/1019778.java_md5,91,103,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/1174848.java_md5,28,38,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/1613178.java_getStringHash,143,156,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/717366.java_enctrypt,84,101,T3
37,R,/Users/Chaiyong/Downloads/dataset/selected/2568127.java_generate,17,35,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/1324959.java_execute,18,34,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/678071.java_getMD5,117,137,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/2077738.java_createDirectoryName,1148,1158,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1415256.java_createDirectoryName,941,951,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/1657904.java_encode,20,38,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/1942426.java_encrypt,12,28,T3
44,R,/Users/Chaiyong/Downloads/dataset/selected/214144.java_plainStringToMD5,10,29,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/2134731.java_getEncryptedPassword,18,35,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/58502.java_generateServiceId,84,99,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/724165.java_getHash,213,222,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/1893000.java_getHash,213,222,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/1066500.java_CreateHash,13,34,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/1623394.java_md5,71,85,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/137844.java_md5,152,161,F

0,Q,selected/785238.java_getRandomGUID,43,77
1,R,/Users/Chaiyong/Downloads/dataset/selected/1132046.java_getRandomGUID,177,211,F
2,R,/Users/Chaiyong/Downloads/dataset/selected/814095.java_getRandomGUID,38,72,F
3,R,/Users/Chaiyong/Downloads/dataset/selected/807333.java_getRandomGUID,38,72,T1
4,R,/Users/Chaiyong/Downloads/dataset/selected/785238.java_getRandomGUID,43,77,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/783705.java_getRandomGUID,45,79,F
6,R,/Users/Chaiyong/Downloads/dataset/selected/761324.java_getRandomGUID,41,75,F
7,R,/Users/Chaiyong/Downloads/dataset/selected/759664.java_getRandomGUID,41,75,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/705884.java_getRandomGUID,38,72,F
9,R,/Users/Chaiyong/Downloads/dataset/selected/453369.java_getRandomGUID,38,72,T1
10,R,/Users/Chaiyong/Downloads/dataset/selected/452587.java_getRandomGUID,41,75,T1
11,R,/Users/Chaiyong/Downloads/dataset/selected/395885.java_getRandomGUID,38,72,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/384944.java_getRandomGUID,41,75,F
13,R,/Users/Chaiyong/Downloads/dataset/selected/349286.java_getRandomGUID,41,75,F
14,R,/Users/Chaiyong/Downloads/dataset/selected/2713526.java_getRandomGUID,41,75,F
15,R,/Users/Chaiyong/Downloads/dataset/selected/2704481.java_getRandomGUID,38,72,T1
16,R,/Users/Chaiyong/Downloads/dataset/selected/2650687.java_getRandomGUID,41,75,F
17,R,/Users/Chaiyong/Downloads/dataset/selected/2644786.java_getRandomGUID,135,169,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/2458021.java_getRandomGUID,41,75,F
19,R,/Users/Chaiyong/Downloads/dataset/selected/2376971.java_getRandomGUID,40,74,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/2247413.java_getRandomGUID,38,72,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/2181232.java_getRandomGUID,44,78,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/2140231.java_getRandomGUID,44,78,F
23,R,/Users/Chaiyong/Downloads/dataset/selected/2054510.java_getRandomGUID,41,75,T1
24,R,/Users/Chaiyong/Downloads/dataset/selected/1919515.java_getRandomGUID,41,75,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/149268.java_getRandomGUID,38,72,T1
26,R,/Users/Chaiyong/Downloads/dataset/selected/1394936.java_getRandomGUID,41,75,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/1211389.java_getRandomGUID,38,72,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/1499140.java_getRandomGUID,41,74,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/349715.java_getGUID,38,72,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/257145.java_getRandomGUID,73,107,T3
31,R,/Users/Chaiyong/Downloads/dataset/selected/1070751.java_getRandomGuid,118,152,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/1967125.java_getRandomGUID,41,77,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/1686285.java_getRandomGUID,41,77,T3
34,R,/Users/Chaiyong/Downloads/dataset/selected/1395286.java_getRandomGUID,41,77,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/429329.java_getRandomGUID,49,83,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/2128909.java_getRandomGUID,48,82,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/256359.java_getRandomGUID,43,79,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/1237185.java_getRandomGUID,41,76,T3
39,R,/Users/Chaiyong/Downloads/dataset/selected/1643697.java_getRandomGUID,60,92,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/1436765.java_getRandomGUID,60,92,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1076602.java_getRandomGUID,60,92,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/892708.java_getRandomGUID,143,179,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/1623776.java_getRandomGUID,132,164,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/1199750.java_getRandomGUID,45,75,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/156774.java_getRandomGuid,100,130,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/166163.java_getRandomGUID,152,186,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/618241.java_getRandomGUID,47,79,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/974745.java_newGuidSeed,106,148,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/1802149.java_RandomGUID,38,67,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/200121.java_generateGuid,15,59,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/846744.java_getRandomGUID,107,144,F

0,Q,selected/1940607.java_MD5,9,22
1,R,/Users/Chaiyong/Downloads/dataset/selected/1940607.java_MD5,9,22,F
2,R,/Users/Chaiyong/Downloads/dataset/selected/1940607.java_SHA1,37,50,T2
3,R,/Users/Chaiyong/Downloads/dataset/selected/1940607.java_MD5,24,35,F
4,R,/Users/Chaiyong/Downloads/dataset/selected/1336922.java_composeResponse,69,81,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/411849.java_md5,61,71,F
6,R,/Users/Chaiyong/Downloads/dataset/selected/540092.java_writeObjectToStream,91,104,F
7,R,/Users/Chaiyong/Downloads/dataset/selected/275163.java_md5,203,224,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/1524185.java_sha1,41,52,F
9,R,/Users/Chaiyong/Downloads/dataset/selected/640496.java_runGTAInSeparateJVM,378,399,F
10,R,/Users/Chaiyong/Downloads/dataset/selected/868376.java_computeMD5,112,121,F
11,R,/Users/Chaiyong/Downloads/dataset/selected/736221.java_computeMD5,112,121,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/1014753.java_getMD5,8,26,F
13,R,/Users/Chaiyong/Downloads/dataset/selected/2029831.java_convertToPem,253,265,F
14,R,/Users/Chaiyong/Downloads/dataset/selected/1976622.java_convertToPem,738,750,F
15,R,/Users/Chaiyong/Downloads/dataset/selected/2327337.java_getDigest,158,168,F
16,R,/Users/Chaiyong/Downloads/dataset/selected/2420313.java_sendLine,85,96,F
17,R,/Users/Chaiyong/Downloads/dataset/selected/1981335.java_sha2,23,42,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/748267.java_compressedSize,26,38,F
19,R,/Users/Chaiyong/Downloads/dataset/selected/2012359.java_getMD5Bytes,54,63,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/554987.java_sizeSerialized,52,65,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/2353795.java_getHeadMD5,65,78,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/844940.java_hash,11,21,F
23,R,/Users/Chaiyong/Downloads/dataset/selected/1554922.java_main,51,117,F
24,R,/Users/Chaiyong/Downloads/dataset/selected/1966123.java_tracePOST,169,187,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/1966123.java_tracePRE,189,206,F
26,R,/Users/Chaiyong/Downloads/dataset/selected/2313551.java_convert,29,39,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/2552596.java_convert,30,40,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/1166764.java_createChecksum,99,120,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/871265.java_getTextHash,21,38,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/955027.java_computeSHA1FromString,15,26,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/2304810.java_getJarFileResources,108,124,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/1489138.java_encryptMD5,24,43,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/2127169.java_findClassPaths,130,156,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/1020510.java_findClassPaths,130,156,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/2660043.java_baseHash,50,61,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/2529247.java_getDescription,974,985,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/472945.java_SqlParameterList,83,93,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/2003885.java_call,11,35,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/2287286.java_hashPasswordForOldMD5,83,102,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/329574.java_getMD5,160,172,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1046571.java_getMD5,239,251,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/1928206.java_getValidationErrorSummary,14,24,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/48147.java_encrypt,18,35,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/1514974.java_hash,69,78,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/2003885.java_call,18,29,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/2525595.java_createAESKey,57,66,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/877868.java_initAddresses,49,60,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/1347992.java_translate,17,31,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/2628038.java_getAll,74,88,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/1083216.java_getKeyedDigest,23,32,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/2709403.java_asCommaSeparatedList,72,81,F

0,Q,selected/226776.java_copy,20,62
1,R,/Users/Chaiyong/Downloads/dataset/selected/226776.java_copy,20,62,F
2,R,/Users/Chaiyong/Downloads/dataset/selected/1208371.java_copy,105,147,T1
3,R,/Users/Chaiyong/Downloads/dataset/selected/1207917.java_copy,20,62,F
4,R,/Users/Chaiyong/Downloads/dataset/selected/1142350.java_copy,17,59,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/1144005.java_copy_file,142,184,F
6,R,/Users/Chaiyong/Downloads/dataset/selected/2685697.java_copy,64,106,F
7,R,/Users/Chaiyong/Downloads/dataset/selected/2016846.java_copy,39,81,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/2705355.java_copy,962,1003,F
9,R,/Users/Chaiyong/Downloads/dataset/default/5352.java_copy,25,67,F
10,R,/Users/Chaiyong/Downloads/dataset/default/123372.java_copy,25,67,F
11,R,/Users/Chaiyong/Downloads/dataset/default/110358.java_copy,14,58,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/1718200.java_copy,88,128,T3
13,R,/Users/Chaiyong/Downloads/dataset/selected/2237913.java_copy,17,59,T3
14,R,/Users/Chaiyong/Downloads/dataset/selected/45377.java_copy,105,136,T3
15,R,/Users/Chaiyong/Downloads/dataset/selected/673606.java_copy,16,53,T3
16,R,/Users/Chaiyong/Downloads/dataset/selected/909996.java_copy,25,62,F
17,R,/Users/Chaiyong/Downloads/dataset/selected/1819038.java_copy,10,52,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/1718200.java_copy,29,62,F
19,R,/Users/Chaiyong/Downloads/dataset/default/133782.java_copy,314,351,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/440442.java_copy,27,64,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/39748.java_copy,89,118,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/2074856.java_copy,293,331,T3
23,R,/Users/Chaiyong/Downloads/dataset/selected/293333.java_copyFile,72,107,F
24,R,/Users/Chaiyong/Downloads/dataset/selected/1568102.java_copyFile,73,108,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/1720009.java_copy,19,52,F
26,R,/Users/Chaiyong/Downloads/dataset/selected/2535377.java_copy,103,139,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/293333.java_saveFile,41,70,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/1568102.java_saveFile,42,71,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/1394229.java_copy,175,209,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/1348773.java_copy,208,238,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/855185.java_fileCopy,104,142,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/1367404.java_fileCopy,123,161,T3
33,R,/Users/Chaiyong/Downloads/dataset/selected/1608984.java_copyFile,44,97,T3
34,R,/Users/Chaiyong/Downloads/dataset/selected/1257026.java_copy,117,178,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/1251282.java_copy,117,178,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/2713272.java_copyFile,17,80,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/2039312.java_copy,49,109,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/443938.java_copy,556,622,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/372915.java_copyFile,134,155,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/2299052.java_copy,205,248,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/2299052.java_copy,157,198,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/622840.java_copy,137,194,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/1782695.java_copyFile,11,74,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/2488131.java_copyFile,38,63,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/893287.java_fileCopy,519,578,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/1148902.java_CopyInteractive,79,122,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/648561.java_copy,442,539,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/2502898.java_copy,393,454,T3
49,R,/Users/Chaiyong/Downloads/dataset/selected/1719348.java_copyFile,113,158,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/1047383.java_copyFile,118,163,T3
51,R,/Users/Chaiyong/Downloads/dataset/selected/2229050.java_copyFile,80,143,F

0,Q,selected/2409817.java_hash,195,215
1,R,/Users/Chaiyong/Downloads/dataset/selected/602223.java_hash,242,262,F
2,R,/Users/Chaiyong/Downloads/dataset/selected/258325.java_hash,131,151,T1
3,R,/Users/Chaiyong/Downloads/dataset/selected/2409817.java_hash,195,215,F
4,R,/Users/Chaiyong/Downloads/dataset/selected/1024232.java_hash,221,241,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/1509280.java_hash,139,160,F
6,R,/Users/Chaiyong/Downloads/dataset/selected/1646322.java_hash,153,174,F
7,R,/Users/Chaiyong/Downloads/dataset/selected/804474.java_getMD5HashResource,52,77,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/341095.java_computeMD5,93,117,F
9,R,/Users/Chaiyong/Downloads/dataset/selected/2169950.java_gerarHash,47,65,F
10,R,/Users/Chaiyong/Downloads/dataset/selected/1825540.java_getSHA1Hash,28,55,F
11,R,/Users/Chaiyong/Downloads/dataset/selected/1156250.java_getHexBytes,961,971,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/25013.java_toHex,22,32,F
13,R,/Users/Chaiyong/Downloads/dataset/selected/198254.java_getHash,435,455,F
14,R,/Users/Chaiyong/Downloads/dataset/selected/1694981.java_hexsafe,57,97,F
15,R,/Users/Chaiyong/Downloads/dataset/selected/2740389.java_generateHash,145,163,F
16,R,/Users/Chaiyong/Downloads/dataset/selected/1787973.java_getHexBytes,87,97,F
17,R,/Users/Chaiyong/Downloads/dataset/selected/2739016.java_getHexBytes,197,207,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/1104187.java_md5,233,251,F
19,R,/Users/Chaiyong/Downloads/dataset/selected/2121821.java_convertMessage,62,75,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/2173964.java_SHA1,323,343,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/1287672.java_SHA1,300,320,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/2635904.java_calculateMD5,125,145,F
23,R,/Users/Chaiyong/Downloads/dataset/selected/2311713.java_getSHADigest,407,425,T3
24,R,/Users/Chaiyong/Downloads/dataset/selected/1699448.java_getHexBytes,182,192,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/440064.java_generateHash,14,38,F
26,R,/Users/Chaiyong/Downloads/dataset/selected/2635904.java_calculateMD5,92,115,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/2635904.java_calculateMD5,65,90,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/306261.java_md5,354,373,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/306261.java_sha256,396,415,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/306261.java_sha1,375,394,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/1635467.java_getMD5,164,177,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/940734.java_encryptPassword,7,29,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/1626657.java_encryptPassword,7,29,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/461299.java_md5,101,118,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/698275.java_premultiplyTransparency,257,280,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/581008.java_filter,66,140,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/713297.java_getInstance,518,654,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/2022285.java_getInstance,426,556,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/89565.java_computeHash,309,323,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/1823460.java_process,43,149,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/474287.java_filter,57,129,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/1288684.java_convertHashToString,32,44,F
